-25.,0.999999999999608,1.0000000043883919,1.0000000805643043,1.0000013791799476,1.0000228239632618,1.0003602300466081
-24.95,0.999999999999608,1.0000000046022697,1.000000084483345,1.0000014456547095,1.00002390859706,1.0003769777634055
-24.9,0.9999999999996083,1.0000000048265978,1.0000000885924543,1.0000015153189612,1.0000250444469871,1.000394495857717
-24.85,0.9999999999996082,1.000000005061887,1.00000009290082,1.000001588325015,1.000026233913647,1.0004128192987936
-24.8,0.999999999999608,1.0000000053086693,1.0000000974180725,1.0000016648324197,1.000027479509172,1.0004319846164251
-24.75,0.9999999999996083,1.0000000055675058,1.0000001021543066,1.0000017450082965,1.0000287838623514,1.000452029969016
-24.7,0.9999999999996083,1.0000000058389846,1.0000001071201017,1.000001829027704,1.0000301497239874,1.0004729952145408
-24.65,0.999999999999608,1.00000000612372,1.000000112326548,1.0000019170740049,1.0000315799724961,1.0004949219844967
-24.6,0.9999999999996076,1.000000006422359,1.0000001177852689,1.000002009339262,1.0000330776197646,1.0005178537609603
-24.55,0.999999999999608,1.0000000067355774,1.0000001235084452,1.0000021060246462,1.0000346458172662,1.0005418359568943
-24.5,0.999999999999608,1.0000000070640875,1.0000001295088465,1.0000022073408663,1.0000362878624625,1.0005669159998065
-24.45,0.999999999999608,1.0000000074086315,1.000000135799856,1.0000023135086211,1.0000380072054853,1.0005931434189281
-24.4,0.999999999999608,1.0000000077699909,1.0000001423954985,1.000002424759063,1.0000398074561216,1.0006205699360113
-24.35,0.9999999999996079,1.0000000081489857,1.000000149310475,1.000002541334297,1.0000416923911188,1.0006492495599275
-24.3,0.999999999999608,1.0000000085464726,1.000000156560193,1.000002663487892,1.0000436659618155,1.0006792386851886
-24.25,0.9999999999996076,1.0000000089633514,1.0000001641607994,1.0000027914854206,1.0000457323021152,1.0007105961945588
-24.2,0.999999999999608,1.0000000094005668,1.0000001721292182,1.0000029256050258,1.00004789573682,1.000743383565911
-24.15,0.999999999999608,1.0000000098591082,1.0000001804831848,1.0000030661380057,1.0000501607903385,1.0007776649834972
-24.1,0.999999999999608,1.0000000103400124,1.0000001892412886,1.0000032133894405,1.000052532195785,1.0008135074538007
-24.05,0.9999999999996079,1.000000010844368,1.0000001984230098,1.0000033676788311,1.000055014904488,1.000850980926148
-24.,0.9999999999996076,1.0000000113733143,1.0000002080487633,1.0000035293407823,1.0000576140959234,1.0008901584182626
-23.95,0.999999999999608,1.0000000119280477,1.000000218139947,1.0000036987257068,1.0000603351880917,1.0009311161469543
-23.9,0.9999999999996082,1.0000000125098234,1.0000002287189833,1.000003876200571,1.0000631838483633,1.0009739336641341
-23.85,0.999999999999608,1.0000000131199542,1.0000002398093686,1.0000040621496693,1.0000661660048074,1.0010186939983556
-23.8,0.9999999999996083,1.0000000137598193,1.000000251435731,1.0000042569754337,1.0000692878580224,1.001065483802103
-23.75,0.999999999999608,1.000000014430863,1.0000002636238756,1.0000044610992895,1.0000725558935013,1.0011143935050253
-23.7,0.9999999999996083,1.0000000151346013,1.0000002764008467,1.0000046749625382,1.000075976894545,1.0011655174733514
-23.65,0.999999999999608,1.0000000158726228,1.000000289794984,1.0000048990272938,1.0000795579557507,1.0012189541757097
-23.6,0.9999999999996079,1.0000000166465928,1.0000003038359873,1.000005133777453,1.000083306497098,1.001274806355591
-23.55,0.9999999999996076,1.0000000174582568,1.0000003185549775,1.0000053797197157,1.00008723027867,1.0013331812107007
-23.5,0.999999999999608,1.0000000183094473,1.0000003339845664,1.0000056373846498,1.000091337416018,1.001394190579442
-23.45,0.9999999999996085,1.0000000192020817,1.0000003501589287,1.0000059073278107,1.0000956363962121,1.0014579511348074
-23.4,0.999999999999608,1.0000000201381736,1.0000003671138753,1.0000061901309019,1.0001001360946065,1.001524584585928
-23.35,0.9999999999996076,1.0000000211198312,1.0000003848869299,1.0000064864030038,1.0001048457923398,1.0015942178875596
-23.3,0.999999999999608,1.0000000221492684,1.000000403517414,1.000006796781845,1.0001097751946177,1.001666983457799
-23.25,0.9999999999996086,1.0000000232288024,1.0000004230465298,1.0000071219351436,1.0001149344497953,1.0017430194043035
-23.2,0.999999999999608,1.000000024360865,1.0000004435174503,1.0000074625620043,1.000120334169306,1.001822469759324
-23.15,0.999999999999608,1.0000000255480042,1.0000004649754137,1.0000078193943798,1.0001259854484696,1.0019054847238564
-23.1,0.999999999999608,1.0000000267928917,1.0000004874678212,1.0000081931986053,1.000131899888214,1.0019922209212213
-23.05,0.999999999999608,1.0000000280983299,1.0000005110443395,1.000008584776995,1.000138089617755,1.0020828416603955
-23.,0.999999999999608,1.0000000294672535,1.00000053575701,1.0000089949695228,1.0001445673182654,1.0021775172094303
-22.95,0.9999999999996082,1.0000000309027413,1.000000561660359,1.0000094246555695,1.0001513462475962,1.0022764250792955
-22.9,0.999999999999608,1.000000032408021,1.0000005888115202,1.0000098747557593,1.0001584402660655,1.002379750318474
-22.85,0.9999999999996076,1.0000000339864752,1.000000617270352,1.0000103462338759,1.0001658638633857,1.0024876858187082
-22.8,0.999999999999608,1.0000000356416512,1.0000006470995744,1.000010840098868,1.0001736321867685,1.0026004326321987
-22.75,0.999999999999608,1.0000000373772657,1.0000006783648991,1.0000113574069476,1.0001817610702513,1.0027182003006785
-22.7,0.9999999999996082,1.0000000391972168,1.0000007111351754,1.000011899263783,1.0001902670653036,1.0028412071967066
-22.65,0.9999999999996076,1.0000000411055905,1.0000007454825344,1.0000124668267956,1.0001991674727713,1.0029696808775748
-22.6,0.999999999999608,1.000000043106668,1.0000007814825516,1.0000130613075586,1.0002084803762048,1.0031038584522172
-22.55,0.999999999999608,1.000000045204941,1.0000008192144034,1.0000136839743088,1.0002182246766336,1.0032439869615213
-22.5,0.9999999999996083,1.000000047405114,1.000000858761042,1.0000143361545695,1.0002284201288576,1.0033903237724346
-22.45,0.9999999999996085,1.000000049712121,1.0000009002093726,1.0000150192379007,1.0002390873792981,1.0035431369862808
-22.4,0.999999999999608,1.0000000521311336,1.000000943650442,1.0000157346787664,1.000250248005495,1.0037027058616954
-22.35,0.9999999999996079,1.0000000546675727,1.0000009891796335,1.0000164839995362,1.0002619245573043,1.0038693212526002
-22.3,0.9999999999996085,1.0000000573271197,1.000001036896873,1.00001726879363,1.000274140599875,1.0040432860616268
-22.25,0.999999999999608,1.0000000601157308,1.0000010869068445,1.000018090728801,1.0002869207584777,1.0042249157094236
-22.2,0.999999999999608,1.0000000630396513,1.0000011393192136,1.0000189515505633,1.0003002907652525,1.00441453862026
-22.15,0.999999999999608,1.0000000661054231,1.000001194248865,1.0000198530857893,1.0003142775079727,1.0046124967243584
-22.1,0.9999999999996082,1.000000069319907,1.0000012518161496,1.0000207972464576,1.0003289090808933,1.0048191459773763
-22.05,0.999999999999608,1.000000072690293,1.00000131214714,1.000021786033583,1.000344214837776,1.0050348568974559
-22.,0.9999999999996083,1.0000000762241172,1.0000013753739039,1.0000228215413163,1.0003602254471766,1.0052600151202693
-21.95,0.9999999999996079,1.0000000799292794,1.000001441634788,1.000023905961236,1.0003769729500955,1.005495021972467
-21.9,0.999999999999608,1.0000000838140604,1.00000151107471,1.000025041586835,1.0003944908200784,1.0057402950639354
-21.85,0.999999999999608,1.000000087887138,1.0000015838454754,1.0000262308182053,1.0004128140258666,1.0059962688992703
-21.8,0.9999999999996076,1.0000000921576078,1.0000016601060975,1.0000274761669494,1.0004319790967158,1.0062633955088485
-21.75,0.999999999999608,1.0000000966350049,1.000001740023138,1.0000287802612924,1.0004520241904706,1.0065421450998788
-21.7,0.999999999999608,1.0000001013293218,1.000001823771067,1.0000301458514498,1.0004729891645165,1.0068330067277895
-21.65,0.999999999999608,1.0000001062510326,1.0000019115326324,1.0000315758152227,1.0004949156497371,1.007136488988297
-21.6,0.999999999999608,1.0000001114111143,1.00000200349925,1.000033073163852,1.0005178471275626,1.0074531207304802
-21.55,0.999999999999608,1.0000001168210717,1.0000020998714154,1.0000346410481353,1.000541829010277,1.0077834517911561
-21.5,0.9999999999996079,1.000000122492964,1.000002200859126,1.000036282764824,1.0005669087246807,1.00812805375083
